userId	geneSymbol	geneName	entrezgene	score	gLink
SERPIND1	SERPIND1	serpin family D member 1	3053	0.27630440450665	https://www.ncbi.nlm.nih.gov/gene/?term=3053
SERPINE1	SERPINE1	serpin family E member 1	5054	0.30223347451954	https://www.ncbi.nlm.nih.gov/gene/?term=5054
SERPINE2	SERPINE2	serpin family E member 2	5270	0.60555535569943	https://www.ncbi.nlm.nih.gov/gene/?term=5270
SERPINE3	SERPINE3	serpin family E member 3	647174	0.094761302988225	https://www.ncbi.nlm.nih.gov/gene/?term=647174
SERPINF1	SERPINF1	serpin family F member 1	5176	0.26272407002921	https://www.ncbi.nlm.nih.gov/gene/?term=5176
SERPINF2	SERPINF2	serpin family F member 2	5345	0.48530766479263	https://www.ncbi.nlm.nih.gov/gene/?term=5345
SERPING1	SERPING1	serpin family G member 1	710	0.097438100298522	https://www.ncbi.nlm.nih.gov/gene/?term=710
SERPINH1	SERPINH1	serpin family H member 1	871	-0.12961627343324	https://www.ncbi.nlm.nih.gov/gene/?term=871
SERPINI1	SERPINI1	serpin family I member 1	5274	0.71132731005486	https://www.ncbi.nlm.nih.gov/gene/?term=5274
SERPINI2	SERPINI2	serpin family I member 2	5276	0.12003891000987	https://www.ncbi.nlm.nih.gov/gene/?term=5276
SERTAD1	SERTAD1	SERTA domain containing 1	29950	-0.33799440880373	https://www.ncbi.nlm.nih.gov/gene/?term=29950
SERTAD2	SERTAD2	SERTA domain containing 2	9792	0.099557518146046	https://www.ncbi.nlm.nih.gov/gene/?term=9792
SERTAD3	SERTAD3	SERTA domain containing 3	29946	-0.31041207995626	https://www.ncbi.nlm.nih.gov/gene/?term=29946
SERTAD4	SERTAD4	SERTA domain containing 4	56256	0.073005383469104	https://www.ncbi.nlm.nih.gov/gene/?term=56256
SESN1	SESN1	sestrin 1	27244	0.76146425845614	https://www.ncbi.nlm.nih.gov/gene/?term=27244
SESN2	SESN2	sestrin 2	83667	0.10853627718455	https://www.ncbi.nlm.nih.gov/gene/?term=83667
SESN3	SESN3	sestrin 3	143686	0.55642333640354	https://www.ncbi.nlm.nih.gov/gene/?term=143686
SESTD1	SESTD1	SEC14 and spectrin domain containing 1	91404	0.22715719221049	https://www.ncbi.nlm.nih.gov/gene/?term=91404
SET	SET	SET nuclear proto-oncogene	6418	-0.073450570102479	https://www.ncbi.nlm.nih.gov/gene/?term=6418
SETBP1	SETBP1	SET binding protein 1	26040	0.75330706348945	https://www.ncbi.nlm.nih.gov/gene/?term=26040
SETD1A	SETD1A	SET domain containing 1A, histone lysine methyltransferase	9739	-0.1550523231089	https://www.ncbi.nlm.nih.gov/gene/?term=9739
SETD1B	SETD1B	SET domain containing 1B, histone lysine methyltransferase	23067	0.21114566097314	https://www.ncbi.nlm.nih.gov/gene/?term=23067
SETD2	SETD2	SET domain containing 2, histone lysine methyltransferase	29072	0.30981475036316	https://www.ncbi.nlm.nih.gov/gene/?term=29072
SETD3	SETD3	SET domain containing 3, actin histidine methyltransferase	84193	0.066355439110615	https://www.ncbi.nlm.nih.gov/gene/?term=84193
SETD4	SETD4	SET domain containing 4	54093	-0.17011131003014	https://www.ncbi.nlm.nih.gov/gene/?term=54093
SETD5	SETD5	SET domain containing 5	55209	0.055243337853854	https://www.ncbi.nlm.nih.gov/gene/?term=55209
SETD6	SETD6	SET domain containing 6, protein lysine methyltransferase	79918	0.0052401973126938	https://www.ncbi.nlm.nih.gov/gene/?term=79918
SETD7	SETD7	SET domain containing 7, histone lysine methyltransferase	80854	0.4107936444064	https://www.ncbi.nlm.nih.gov/gene/?term=80854
SETDB1	SETDB1	SET domain bifurcated histone lysine methyltransferase 1	9869	-0.20360094382377	https://www.ncbi.nlm.nih.gov/gene/?term=9869
SETDB2	SETDB2	SET domain bifurcated histone lysine methyltransferase 2	83852	0.58232566207716	https://www.ncbi.nlm.nih.gov/gene/?term=83852
SETMAR	SETMAR	SET domain and mariner transposase fusion gene	6419	0.31092011051366	https://www.ncbi.nlm.nih.gov/gene/?term=6419
SETX	SETX	senataxin	23064	0.35054488291566	https://www.ncbi.nlm.nih.gov/gene/?term=23064
SEZ6	SEZ6	seizure related 6 homolog	124925	0.5850952310176	https://www.ncbi.nlm.nih.gov/gene/?term=124925
SEZ6L	SEZ6L	seizure related 6 homolog like	23544	0.65827796074394	https://www.ncbi.nlm.nih.gov/gene/?term=23544
SEZ6L2	SEZ6L2	seizure related 6 homolog like 2	26470	0.029827626678284	https://www.ncbi.nlm.nih.gov/gene/?term=26470
SF1	SF1	splicing factor 1	7536	0.1582396876792	https://www.ncbi.nlm.nih.gov/gene/?term=7536
SF3A1	SF3A1	splicing factor 3a subunit 1	10291	0.42546199362641	https://www.ncbi.nlm.nih.gov/gene/?term=10291
SF3A2	SF3A2	splicing factor 3a subunit 2	8175	-0.4413307963109	https://www.ncbi.nlm.nih.gov/gene/?term=8175
SF3A3	SF3A3	splicing factor 3a subunit 3	10946	0.20433754487657	https://www.ncbi.nlm.nih.gov/gene/?term=10946
SF3B1	SF3B1	splicing factor 3b subunit 1	23451	0.04661213751292	https://www.ncbi.nlm.nih.gov/gene/?term=23451
SF3B2	SF3B2	splicing factor 3b subunit 2	10992	-0.084574377011577	https://www.ncbi.nlm.nih.gov/gene/?term=10992
SF3B3	SF3B3	splicing factor 3b subunit 3	23450	-0.15003853335878	https://www.ncbi.nlm.nih.gov/gene/?term=23450
SF3B4	SF3B4	splicing factor 3b subunit 4	10262	-0.59984830391378	https://www.ncbi.nlm.nih.gov/gene/?term=10262
SF3B5	SF3B5	splicing factor 3b subunit 5	83443	-0.18560997621597	https://www.ncbi.nlm.nih.gov/gene/?term=83443
SFI1	SFI1	SFI1 centrin binding protein	9814	-0.23025792553682	https://www.ncbi.nlm.nih.gov/gene/?term=9814
SFMBT1	SFMBT1	Scm like with four mbt domains 1	51460	0.098144152811147	https://www.ncbi.nlm.nih.gov/gene/?term=51460
SFMBT2	SFMBT2	Scm like with four mbt domains 2	57713	0.61027504271263	https://www.ncbi.nlm.nih.gov/gene/?term=57713
SFN	SFN	stratifin	2810	-0.6355718622305	https://www.ncbi.nlm.nih.gov/gene/?term=2810
SFPQ	SFPQ	splicing factor proline and glutamine rich	6421	0.085254649417625	https://www.ncbi.nlm.nih.gov/gene/?term=6421
SFRP1	SFRP1	secreted frizzled related protein 1	6422	0.74872316651934	https://www.ncbi.nlm.nih.gov/gene/?term=6422
SFRP2	SFRP2	secreted frizzled related protein 2	6423	0.16499809467952	https://www.ncbi.nlm.nih.gov/gene/?term=6423
SFRP4	SFRP4	secreted frizzled related protein 4	6424	0.29469290685599	https://www.ncbi.nlm.nih.gov/gene/?term=6424
SFRP5	SFRP5	secreted frizzled related protein 5	6425	0.031652805733502	https://www.ncbi.nlm.nih.gov/gene/?term=6425
SFT2D1	SFT2D1	SFT2 domain containing 1	113402	-0.59421595493239	https://www.ncbi.nlm.nih.gov/gene/?term=113402
SFT2D2	SFT2D2	SFT2 domain containing 2	375035	0.027991813636947	https://www.ncbi.nlm.nih.gov/gene/?term=375035
SFT2D3	SFT2D3	SFT2 domain containing 3	84826	-0.29109684931894	https://www.ncbi.nlm.nih.gov/gene/?term=84826
SFTA1P	SFTA1P	surfactant associated 1, pseudogene	207107	0.11528713778014	https://www.ncbi.nlm.nih.gov/gene/?term=207107
SFTA2	SFTA2	surfactant associated 2	389376	-0.34036261069146	https://www.ncbi.nlm.nih.gov/gene/?term=389376
SFTA3	SFTA3	surfactant associated 3	253970	0.023922869607351	https://www.ncbi.nlm.nih.gov/gene/?term=253970
SFTPA1	SFTPA1	surfactant protein A1	653509	0.19395607600975	https://www.ncbi.nlm.nih.gov/gene/?term=653509
SFTPA2	SFTPA2	surfactant protein A2	729238	-0.24007679350093	https://www.ncbi.nlm.nih.gov/gene/?term=729238
SFTPB	SFTPB	surfactant protein B	6439	0.1305714140973	https://www.ncbi.nlm.nih.gov/gene/?term=6439
SFTPC	SFTPC	surfactant protein C	6440	0.42949339325847	https://www.ncbi.nlm.nih.gov/gene/?term=6440
SFTPD	SFTPD	surfactant protein D	6441	0.21516331210847	https://www.ncbi.nlm.nih.gov/gene/?term=6441
SFXN1	SFXN1	sideroflexin 1	94081	0.11845365195621	https://www.ncbi.nlm.nih.gov/gene/?term=94081
SFXN2	SFXN2	sideroflexin 2	118980	-0.41386837652409	https://www.ncbi.nlm.nih.gov/gene/?term=118980
SFXN3	SFXN3	sideroflexin 3	81855	-0.40362781828454	https://www.ncbi.nlm.nih.gov/gene/?term=81855
SFXN4	SFXN4	sideroflexin 4	119559	-0.39087613219987	https://www.ncbi.nlm.nih.gov/gene/?term=119559
SFXN5	SFXN5	sideroflexin 5	94097	0.43448653579106	https://www.ncbi.nlm.nih.gov/gene/?term=94097
SGCA	SGCA	sarcoglycan alpha	6442	0.13038209546864	https://www.ncbi.nlm.nih.gov/gene/?term=6442
SGCB	SGCB	sarcoglycan beta	6443	0.57184487691414	https://www.ncbi.nlm.nih.gov/gene/?term=6443
SGCD	SGCD	sarcoglycan delta	6444	0.60738730135815	https://www.ncbi.nlm.nih.gov/gene/?term=6444
SGCE	SGCE	sarcoglycan epsilon	8910	0.80443743965462	https://www.ncbi.nlm.nih.gov/gene/?term=8910
SGCG	SGCG	sarcoglycan gamma	6445	0.30235189527827	https://www.ncbi.nlm.nih.gov/gene/?term=6445
SGCZ	SGCZ	sarcoglycan zeta	137868	0.31723374890425	https://www.ncbi.nlm.nih.gov/gene/?term=137868
SGIP1	SGIP1	SH3 domain GRB2 like endophilin interacting protein 1	84251	0.37052841967511	https://www.ncbi.nlm.nih.gov/gene/?term=84251
SGK1	SGK1	serum/glucocorticoid regulated kinase 1	6446	0.22793554273933	https://www.ncbi.nlm.nih.gov/gene/?term=6446
SGK2	SGK2	SGK2, serine/threonine kinase 2	10110	-0.011086040610309	https://www.ncbi.nlm.nih.gov/gene/?term=10110
SGK3	SGK3	serum/glucocorticoid regulated kinase family member 3	23678	0.62985885078134	https://www.ncbi.nlm.nih.gov/gene/?term=23678
SGMS1	SGMS1	sphingomyelin synthase 1	259230	0.52127907451146	https://www.ncbi.nlm.nih.gov/gene/?term=259230
SGMS2	SGMS2	sphingomyelin synthase 2	166929	-0.09494109018638	https://www.ncbi.nlm.nih.gov/gene/?term=166929
SGPL1	SGPL1	sphingosine-1-phosphate lyase 1	8879	0.090107898630354	https://www.ncbi.nlm.nih.gov/gene/?term=8879
SGPP1	SGPP1	sphingosine-1-phosphate phosphatase 1	81537	0.38879322798489	https://www.ncbi.nlm.nih.gov/gene/?term=81537
SGPP2	SGPP2	sphingosine-1-phosphate phosphatase 2	130367	0.055184460748696	https://www.ncbi.nlm.nih.gov/gene/?term=130367
SGSH	SGSH	N-sulfoglucosamine sulfohydrolase	6448	0.18400577599456	https://www.ncbi.nlm.nih.gov/gene/?term=6448
SGSM1	SGSM1	small G protein signaling modulator 1	129049	0.37499620802484	https://www.ncbi.nlm.nih.gov/gene/?term=129049
SGSM2	SGSM2	small G protein signaling modulator 2	9905	0.39966985404735	https://www.ncbi.nlm.nih.gov/gene/?term=9905
SGSM3	SGSM3	small G protein signaling modulator 3	27352	-0.33825117897516	https://www.ncbi.nlm.nih.gov/gene/?term=27352
SGTA	SGTA	small glutamine rich tetratricopeptide repeat containing alpha	6449	-0.18622108286748	https://www.ncbi.nlm.nih.gov/gene/?term=6449
SGTB	SGTB	small glutamine rich tetratricopeptide repeat containing beta	54557	0.76459537693193	https://www.ncbi.nlm.nih.gov/gene/?term=54557
SH2B1	SH2B1	SH2B adaptor protein 1	25970	-0.15471007113755	https://www.ncbi.nlm.nih.gov/gene/?term=25970
SH2B2	SH2B2	SH2B adaptor protein 2	10603	-0.12763702177104	https://www.ncbi.nlm.nih.gov/gene/?term=10603
SH2B3	SH2B3	SH2B adaptor protein 3	10019	0.67812050894913	https://www.ncbi.nlm.nih.gov/gene/?term=10019
SH2D1A	SH2D1A	SH2 domain containing 1A	4068	0.38410274934981	https://www.ncbi.nlm.nih.gov/gene/?term=4068
SH2D1B	SH2D1B	SH2 domain containing 1B	117157	-0.086990107091519	https://www.ncbi.nlm.nih.gov/gene/?term=117157
SH2D2A	SH2D2A	SH2 domain containing 2A	9047	-0.17680147728178	https://www.ncbi.nlm.nih.gov/gene/?term=9047
SH2D3A	SH2D3A	SH2 domain containing 3A	10045	-0.74235789892414	https://www.ncbi.nlm.nih.gov/gene/?term=10045
SH2D3C	SH2D3C	SH2 domain containing 3C	10044	0.62024460653847	https://www.ncbi.nlm.nih.gov/gene/?term=10044
SH2D4A	SH2D4A	SH2 domain containing 4A	63898	-0.53941294647987	https://www.ncbi.nlm.nih.gov/gene/?term=63898
SH2D4B	SH2D4B	SH2 domain containing 4B	387694	-0.015231730330341	https://www.ncbi.nlm.nih.gov/gene/?term=387694
SH2D5	SH2D5	SH2 domain containing 5	400745	-0.20733368265687	https://www.ncbi.nlm.nih.gov/gene/?term=400745
SH2D6	SH2D6	SH2 domain containing 6	284948	-0.28722658424347	https://www.ncbi.nlm.nih.gov/gene/?term=284948
SH2D7	SH2D7	SH2 domain containing 7	646892	0.028425009655736	https://www.ncbi.nlm.nih.gov/gene/?term=646892
SH3BGR	SH3BGR	SH3 domain binding glutamate rich protein	6450	0.44342417984191	https://www.ncbi.nlm.nih.gov/gene/?term=6450
SH3BGRL	SH3BGRL	SH3 domain binding glutamate rich protein like	6451	0.58907558806274	https://www.ncbi.nlm.nih.gov/gene/?term=6451
SH3BGRL2	SH3BGRL2	SH3 domain binding glutamate rich protein like 2	83699	-0.1619182404899	https://www.ncbi.nlm.nih.gov/gene/?term=83699
SH3BGRL3	SH3BGRL3	SH3 domain binding glutamate rich protein like 3	83442	-0.70651669367632	https://www.ncbi.nlm.nih.gov/gene/?term=83442
SH3BP1	SH3BP1	SH3 domain binding protein 1	23616	-0.41285657865523	https://www.ncbi.nlm.nih.gov/gene/?term=23616
SH3BP2	SH3BP2	SH3 domain binding protein 2	6452	-0.29717580763555	https://www.ncbi.nlm.nih.gov/gene/?term=6452
SH3BP4	SH3BP4	SH3 domain binding protein 4	23677	-0.38719266838753	https://www.ncbi.nlm.nih.gov/gene/?term=23677
SH3BP5	SH3BP5	SH3 domain binding protein 5	9467	0.47557051214138	https://www.ncbi.nlm.nih.gov/gene/?term=9467
SH3BP5L	SH3BP5L	SH3 binding domain protein 5 like	80851	-0.27560221413869	https://www.ncbi.nlm.nih.gov/gene/?term=80851
SH3D19	SH3D19	SH3 domain containing 19	152503	0.075424037302259	https://www.ncbi.nlm.nih.gov/gene/?term=152503
SH3GL1	SH3GL1	SH3 domain containing GRB2 like 1, endophilin A2	6455	-0.36643248222614	https://www.ncbi.nlm.nih.gov/gene/?term=6455
SH3GL2	SH3GL2	SH3 domain containing GRB2 like 2, endophilin A1	6456	0.56842921795605	https://www.ncbi.nlm.nih.gov/gene/?term=6456
SH3GL3	SH3GL3	SH3 domain containing GRB2 like 3, endophilin A3	6457	0.4127084081476	https://www.ncbi.nlm.nih.gov/gene/?term=6457
SH3GLB1	SH3GLB1	SH3 domain containing GRB2 like, endophilin B1	51100	0.2303248571811	https://www.ncbi.nlm.nih.gov/gene/?term=51100
SH3GLB2	SH3GLB2	SH3 domain containing GRB2 like, endophilin B2	56904	-0.41176946140864	https://www.ncbi.nlm.nih.gov/gene/?term=56904
SH3KBP1	SH3KBP1	SH3 domain containing kinase binding protein 1	30011	-0.06923416567537	https://www.ncbi.nlm.nih.gov/gene/?term=30011
SH3PXD2A	SH3PXD2A	SH3 and PX domains 2A	9644	0.35541719708082	https://www.ncbi.nlm.nih.gov/gene/?term=9644
SH3PXD2B	SH3PXD2B	SH3 and PX domains 2B	285590	0.32930069562603	https://www.ncbi.nlm.nih.gov/gene/?term=285590
SH3RF1	SH3RF1	SH3 domain containing ring finger 1	57630	-0.30167267436359	https://www.ncbi.nlm.nih.gov/gene/?term=57630
SH3RF2	SH3RF2	SH3 domain containing ring finger 2	153769	-0.50814828226838	https://www.ncbi.nlm.nih.gov/gene/?term=153769
SH3RF3	SH3RF3	SH3 domain containing ring finger 3	344558	0.31917860201788	https://www.ncbi.nlm.nih.gov/gene/?term=344558
SH3TC1	SH3TC1	SH3 domain and tetratricopeptide repeats 1	54436	-0.020298687505529	https://www.ncbi.nlm.nih.gov/gene/?term=54436
SH3TC2	SH3TC2	SH3 domain and tetratricopeptide repeats 2	79628	-0.3664690086425	https://www.ncbi.nlm.nih.gov/gene/?term=79628
SH3YL1	SH3YL1	SH3 and SYLF domain containing 1	26751	-0.34992375782352	https://www.ncbi.nlm.nih.gov/gene/?term=26751
SHANK1	SHANK1	SH3 and multiple ankyrin repeat domains 1	50944	0.62475954925107	https://www.ncbi.nlm.nih.gov/gene/?term=50944
SHANK2	SHANK2	SH3 and multiple ankyrin repeat domains 2	22941	-0.20370647252177	https://www.ncbi.nlm.nih.gov/gene/?term=22941
SHANK3	SHANK3	SH3 and multiple ankyrin repeat domains 3	85358	0.64622926392017	https://www.ncbi.nlm.nih.gov/gene/?term=85358
SHARPIN	SHARPIN	SHANK associated RH domain interactor	81858	-0.62658877947747	https://www.ncbi.nlm.nih.gov/gene/?term=81858
SHB	SHB	SH2 domain containing adaptor protein B	6461	-0.71855781221346	https://www.ncbi.nlm.nih.gov/gene/?term=6461
SHBG	SHBG	sex hormone binding globulin	6462	0.31151827441288	https://www.ncbi.nlm.nih.gov/gene/?term=6462
SHC1	SHC1	SHC adaptor protein 1	6464	-0.34765761573674	https://www.ncbi.nlm.nih.gov/gene/?term=6464
SHC2	SHC2	SHC adaptor protein 2	25759	0.011689089565451	https://www.ncbi.nlm.nih.gov/gene/?term=25759
SHC3	SHC3	SHC adaptor protein 3	53358	-0.025280788192707	https://www.ncbi.nlm.nih.gov/gene/?term=53358
SHC4	SHC4	SHC adaptor protein 4	399694	0.40747946651975	https://www.ncbi.nlm.nih.gov/gene/?term=399694
SHCBP1	SHCBP1	SHC binding and spindle associated 1	79801	-0.35007599651809	https://www.ncbi.nlm.nih.gov/gene/?term=79801
SHD	SHD	Src homology 2 domain containing transforming protein D	56961	-0.087812396039436	https://www.ncbi.nlm.nih.gov/gene/?term=56961
SHE	SHE	Src homology 2 domain containing E	126669	0.69297473456355	https://www.ncbi.nlm.nih.gov/gene/?term=126669
SHF	SHF	Src homology 2 domain containing F	90525	-0.20292500064628	https://www.ncbi.nlm.nih.gov/gene/?term=90525
SHH	SHH	sonic hedgehog signaling molecule	6469	-0.59791039573523	https://www.ncbi.nlm.nih.gov/gene/?term=6469
SHISA2	SHISA2	shisa family member 2	387914	-0.059227758488867	https://www.ncbi.nlm.nih.gov/gene/?term=387914
SHISA3	SHISA3	shisa family member 3	152573	0.3835859709589	https://www.ncbi.nlm.nih.gov/gene/?term=152573
SHISA4	SHISA4	shisa family member 4	149345	0.26210344945892	https://www.ncbi.nlm.nih.gov/gene/?term=149345
SHISA5	SHISA5	shisa family member 5	51246	-0.47243155885606	https://www.ncbi.nlm.nih.gov/gene/?term=51246
SHISA6	SHISA6	shisa family member 6	388336	0.3843209170893	https://www.ncbi.nlm.nih.gov/gene/?term=388336
SHISA7	SHISA7	shisa family member 7	729956	0.59843431234071	https://www.ncbi.nlm.nih.gov/gene/?term=729956
SHISA9	SHISA9	shisa family member 9	729993	0.21404035991876	https://www.ncbi.nlm.nih.gov/gene/?term=729993
SHKBP1	SHKBP1	SH3KBP1 binding protein 1	92799	-0.3063470569039	https://www.ncbi.nlm.nih.gov/gene/?term=92799
SHMT1	SHMT1	serine hydroxymethyltransferase 1	6470	-0.17610944994298	https://www.ncbi.nlm.nih.gov/gene/?term=6470
SHMT2	SHMT2	serine hydroxymethyltransferase 2	6472	-0.34508350290498	https://www.ncbi.nlm.nih.gov/gene/?term=6472
SHOC2	SHOC2	SHOC2, leucine rich repeat scaffold protein	8036	0.34055325647133	https://www.ncbi.nlm.nih.gov/gene/?term=8036
SHOX	SHOX	short stature homeobox	6473	-0.14009164467216	https://www.ncbi.nlm.nih.gov/gene/?term=6473
SHOX2	SHOX2	short stature homeobox 2	6474	0.10866283993807	https://www.ncbi.nlm.nih.gov/gene/?term=6474
SHPK	SHPK	sedoheptulokinase	23729	0.37900086928605	https://www.ncbi.nlm.nih.gov/gene/?term=23729
SHPRH	SHPRH	SNF2 histone linker PHD RING helicase	257218	0.37471886611152	https://www.ncbi.nlm.nih.gov/gene/?term=257218
SHQ1	SHQ1	SHQ1, H/ACA ribonucleoprotein assembly factor	55164	0.14377584175326	https://www.ncbi.nlm.nih.gov/gene/?term=55164
SHROOM1	SHROOM1	shroom family member 1	134549	-0.32195253761488	https://www.ncbi.nlm.nih.gov/gene/?term=134549
SHROOM2	SHROOM2	shroom family member 2	357	0.15391528254891	https://www.ncbi.nlm.nih.gov/gene/?term=357
SHROOM3	SHROOM3	shroom family member 3	57619	-0.27474242539389	https://www.ncbi.nlm.nih.gov/gene/?term=57619
SHROOM4	SHROOM4	shroom family member 4	57477	0.58436677789196	https://www.ncbi.nlm.nih.gov/gene/?term=57477
SI	SI	sucrase-isomaltase	6476	-0.11082314424215	https://www.ncbi.nlm.nih.gov/gene/?term=6476
SIAE	SIAE	sialic acid acetylesterase	54414	-0.19358670906248	https://www.ncbi.nlm.nih.gov/gene/?term=54414
SIAH1	SIAH1	siah E3 ubiquitin protein ligase 1	6477	-0.154229210559	https://www.ncbi.nlm.nih.gov/gene/?term=6477
SIAH2	SIAH2	siah E3 ubiquitin protein ligase 2	6478	-0.39460472141227	https://www.ncbi.nlm.nih.gov/gene/?term=6478
SIAH3	SIAH3	siah E3 ubiquitin protein ligase family member 3	283514	0.36969504888941	https://www.ncbi.nlm.nih.gov/gene/?term=283514
SIDT1	SIDT1	SID1 transmembrane family member 1	54847	-0.15405790355032	https://www.ncbi.nlm.nih.gov/gene/?term=54847
SIDT2	SIDT2	SID1 transmembrane family member 2	51092	0.22447878301355	https://www.ncbi.nlm.nih.gov/gene/?term=51092
SIGIRR	SIGIRR	single Ig and TIR domain containing	59307	-0.59645288100018	https://www.ncbi.nlm.nih.gov/gene/?term=59307
SIGLEC1	SIGLEC1	sialic acid binding Ig like lectin 1	6614	0.2596754206524	https://www.ncbi.nlm.nih.gov/gene/?term=6614
SIGLEC10	SIGLEC10	sialic acid binding Ig like lectin 10	89790	0.34091509650828	https://www.ncbi.nlm.nih.gov/gene/?term=89790
SIGLEC11	SIGLEC11	sialic acid binding Ig like lectin 11	114132	0.29884693811071	https://www.ncbi.nlm.nih.gov/gene/?term=114132
SIGLEC12	SIGLEC12	sialic acid binding Ig like lectin 12 (gene/pseudogene)	89858	-0.114103809162	https://www.ncbi.nlm.nih.gov/gene/?term=89858
SIGLEC14	SIGLEC14	sialic acid binding Ig like lectin 14	100049587	0.25471164511623	https://www.ncbi.nlm.nih.gov/gene/?term=100049587
SIGLEC15	SIGLEC15	sialic acid binding Ig like lectin 15	284266	-0.17029231541925	https://www.ncbi.nlm.nih.gov/gene/?term=284266
SIGLEC16	SIGLEC16	sialic acid binding Ig like lectin 16 (gene/pseudogene)	400709	0.2881913692905	https://www.ncbi.nlm.nih.gov/gene/?term=400709
SIGLEC5	SIGLEC5	sialic acid binding Ig like lectin 5	8778	0.38831870046382	https://www.ncbi.nlm.nih.gov/gene/?term=8778
SIGLEC6	SIGLEC6	sialic acid binding Ig like lectin 6	946	0.27589608888475	https://www.ncbi.nlm.nih.gov/gene/?term=946
SIGLEC7	SIGLEC7	sialic acid binding Ig like lectin 7	27036	0.31158669979491	https://www.ncbi.nlm.nih.gov/gene/?term=27036
SIGLEC8	SIGLEC8	sialic acid binding Ig like lectin 8	27181	0.39576688714889	https://www.ncbi.nlm.nih.gov/gene/?term=27181
SIGLEC9	SIGLEC9	sialic acid binding Ig like lectin 9	27180	0.34383826081154	https://www.ncbi.nlm.nih.gov/gene/?term=27180
SIGMAR1	SIGMAR1	sigma non-opioid intracellular receptor 1	10280	-0.39434938274388	https://www.ncbi.nlm.nih.gov/gene/?term=10280
SIK1	SIK1	salt inducible kinase 1	150094	0.075633822133211	https://www.ncbi.nlm.nih.gov/gene/?term=150094
SIK2	SIK2	salt inducible kinase 2	23235	0.6278999563447	https://www.ncbi.nlm.nih.gov/gene/?term=23235
SIK3	SIK3	SIK family kinase 3	23387	0.76378463815772	https://www.ncbi.nlm.nih.gov/gene/?term=23387
SIKE1	SIKE1	suppressor of IKBKE 1	80143	0.036866387619823	https://www.ncbi.nlm.nih.gov/gene/?term=80143
SIL1	SIL1	SIL1 nucleotide exchange factor	64374	-0.045674786558749	https://www.ncbi.nlm.nih.gov/gene/?term=64374
SIM1	SIM1	SIM bHLH transcription factor 1	6492	0.35485445158317	https://www.ncbi.nlm.nih.gov/gene/?term=6492
SIM2	SIM2	SIM bHLH transcription factor 2	6493	-0.39160366476927	https://www.ncbi.nlm.nih.gov/gene/?term=6493
SIN3A	SIN3A	SIN3 transcription regulator family member A	25942	0.39751229724417	https://www.ncbi.nlm.nih.gov/gene/?term=25942
SIN3B	SIN3B	SIN3 transcription regulator family member B	23309	0.3915177075251	https://www.ncbi.nlm.nih.gov/gene/?term=23309
SIPA1	SIPA1	signal-induced proliferation-associated 1	6494	-0.11776444498806	https://www.ncbi.nlm.nih.gov/gene/?term=6494
SIPA1L1	SIPA1L1	signal induced proliferation associated 1 like 1	26037	0.013363410298847	https://www.ncbi.nlm.nih.gov/gene/?term=26037
SIPA1L2	SIPA1L2	signal induced proliferation associated 1 like 2	57568	0.18670313633968	https://www.ncbi.nlm.nih.gov/gene/?term=57568
SIPA1L3	SIPA1L3	signal induced proliferation associated 1 like 3	23094	-0.059978280919635	https://www.ncbi.nlm.nih.gov/gene/?term=23094
SIRPA	SIRPA	signal regulatory protein alpha	140885	0.60336825873741	https://www.ncbi.nlm.nih.gov/gene/?term=140885
SIRPB1	SIRPB1	signal regulatory protein beta 1	10326	0.48250668197614	https://www.ncbi.nlm.nih.gov/gene/?term=10326
SIRPB2	SIRPB2	signal regulatory protein beta 2	284759	0.34956028781514	https://www.ncbi.nlm.nih.gov/gene/?term=284759
SIRPD	SIRPD	signal regulatory protein delta	128646	0.25251496086483	https://www.ncbi.nlm.nih.gov/gene/?term=128646
SIRPG	SIRPG	signal regulatory protein gamma	55423	0.24003595375772	https://www.ncbi.nlm.nih.gov/gene/?term=55423
SIRT1	SIRT1	sirtuin 1	23411	0.50619260743822	https://www.ncbi.nlm.nih.gov/gene/?term=23411
SIRT2	SIRT2	sirtuin 2	22933	0.17512697313523	https://www.ncbi.nlm.nih.gov/gene/?term=22933
SIRT3	SIRT3	sirtuin 3	23410	-0.15302848458981	https://www.ncbi.nlm.nih.gov/gene/?term=23410
SIRT4	SIRT4	sirtuin 4	23409	0.26737197827487	https://www.ncbi.nlm.nih.gov/gene/?term=23409
SIRT5	SIRT5	sirtuin 5	23408	-0.15740948033136	https://www.ncbi.nlm.nih.gov/gene/?term=23408
SIRT6	SIRT6	sirtuin 6	51548	-0.48080171542847	https://www.ncbi.nlm.nih.gov/gene/?term=51548
SIRT7	SIRT7	sirtuin 7	51547	-0.53011988125953	https://www.ncbi.nlm.nih.gov/gene/?term=51547
SIT1	SIT1	signaling threshold regulating transmembrane adaptor 1	27240	0.29487498853793	https://www.ncbi.nlm.nih.gov/gene/?term=27240
SIVA1	SIVA1	SIVA1 apoptosis inducing factor	10572	-0.34712650046799	https://www.ncbi.nlm.nih.gov/gene/?term=10572
SIX1	SIX1	SIX homeobox 1	6495	-0.25228808294871	https://www.ncbi.nlm.nih.gov/gene/?term=6495
SIX2	SIX2	SIX homeobox 2	10736	0.20836615302233	https://www.ncbi.nlm.nih.gov/gene/?term=10736
SIX3	SIX3	SIX homeobox 3	6496	0.077457757704868	https://www.ncbi.nlm.nih.gov/gene/?term=6496
